,Origin,Destination,Distance,Time
4309,181,3146,284,4
4310,152,3191,81,2
4311,194,3135,117,2
4312,3023,3070,32,1
4313,75,149,218,3
4314,106,3104,421,6
4315,129,181,201,3
4316,3075,3146,354,5
4317,152,3066,134,2
4318,89,3041,386,6
4319,165,171,518,7
4320,142,3028,322,5
4321,176,3029,446,7
4322,28,37,78,1
4323,3103,3112,334,5
4324,89,3060,221,4
4325,43,3037,304,5
4326,150,163,613,9
4327,26,100,104,2
4328,66,69,377,6
4329,3152,3176,19,0
4330,194,3192,113,2
4331,70,142,145,2
4332,61,176,373,6
4333,122,3040,0,0
4334,43,3017,112,2
4335,40,3085,111,2
4336,106,171,0,0
4337,131,3152,271,4
4338,3023,3107,32,1
4339,11,3060,423,6
4340,192,3171,398,6
4341,24,3118,113,2
4342,34,132,250,4
4343,89,125,300,5
4344,75,3070,35,1
4345,152,3139,182,3
4346,3023,3040,119,2
4347,3029,3146,350,5
4348,28,191,59,1
4349,3166,3181,228,4
4350,125,3069,183,3
4351,34,3076,160,2
4352,3075,3131,277,4
4353,88,129,290,4
4354,103,3129,347,5
4355,61,125,228,4
4356,81,3127,394,6
4357,129,3185,276,4
4358,60,3129,347,5
4359,27,3060,172,5
4360,70,179,131,2
4361,3021,3041,170,3
4362,177,190,177,3
4363,179,3136,275,4
4364,3017,3081,92,2
4365,26,170,99,2
4366,190,3194,78,1
4367,3136,3190,220,4
4368,149,3116,401,6
4369,156,170,112,2
4370,54,185,322,5
4371,3044,3146,354,5
4372,40,3075,166,3
4373,142,3011,55,1
4374,3132,3139,280,4
4375,106,3185,39,1
4376,182,182,0,0
4377,17,3104,418,6
4378,54,3171,485,7
4379,16,17,301,5
4380,110,3193,106,2
4381,72,3109,211,3
4382,135,3060,227,3
4383,21,3192,77,1
4384,89,127,57,1
4385,177,3081,353,6
4386,194,3020,341,5
4387,26,3109,126,2
4388,3031,3107,345,5
4389,130,3035,131,2
4390,3075,3112,277,4
4391,108,110,42,1
4392,28,3103,34,1
4393,150,3177,97,2
4394,176,3194,326,5
4395,53,3070,145,2
4396,29,193,142,2
4397,177,3118,235,4
4398,192,3086,53,1
4399,117,3017,578,9
4400,185,3068,76,1
4401,104,150,251,4
4402,62,3191,122,2
4403,3021,3035,0,0
4404,11,3150,183,3
4405,114,3150,400,6
4406,117,170,578,9
4407,18,3145,250,4
4408,64,3181,228,4
4409,3035,3136,0,0
4410,106,3109,129,2
4411,76,181,85,2
4412,16,108,307,5
4413,139,181,372,6
4414,190,3028,117,2
4415,3060,3156,322,5
4416,3177,3181,228,4
4417,54,3179,485,7
4418,85,89,37,1
4419,3044,3142,421,6
4420,31,3190,186,3
4421,100,192,102,2
4422,171,185,0,0
4423,3086,3177,182,3
4424,28,152,235,4
4425,35,3060,221,3
4426,191,3066,132,2
4427,104,122,171,3
4428,117,3192,675,10
4429,100,3102,122,2
4430,166,3118,237,4
4431,130,3041,257,4
4432,3082,3181,74,1
4433,34,3150,605,9
4434,69,3041,548,8
4435,17,163,490,7
4436,192,3117,156,3
4437,145,3104,298,5
4438,41,3107,281,4
4439,3103,3114,254,4
4440,53,115,135,2
4441,88,3065,91,2
4442,165,190,422,6
4443,3035,3041,170,3
4444,25,76,85,2
4445,47,108,127,2
4446,37,190,242,4
4447,194,3041,89,1
4448,3117,3149,86,1
4449,3107,3114,32,1
4450,34,3129,234,4
4451,3018,3060,88,1
4452,25,37,232,4
4453,70,103,232,4
4454,117,139,564,9
4455,156,3171,0,0
4456,166,3044,322,5
4457,16,43,430,7
4458,122,3179,166,3
4459,165,3118,480,7
4460,114,145,189,3
4461,62,145,219,4
4462,106,3131,277,4
4463,17,47,39,1
4464,171,3040,0,0
4465,35,190,444,7
4466,37,37,0,0
4467,37,185,0,0
4468,28,3069,165,3
4469,165,3109,389,6
4470,34,3023,199,3
4471,110,3116,306,5
4472,3037,3085,187,3
4473,3026,3139,322,5
4474,76,3023,32,1
4475,66,3018,250,4
4476,3061,3156,308,5
4477,34,3044,88,1
4478,74,3108,151,3
4479,3028,3166,322,5
4480,18,3040,88,1
4481,60,179,127,2
4482,103,3040,317,5
4483,115,3112,257,4
4484,125,146,408,6
4485,24,3156,140,2
4486,3018,3165,561,8
4487,28,114,185,3
4488,150,3158,503,7
4489,72,3011,250,4
4490,136,179,216,3
4491,166,193,203,3
4492,40,3034,166,3
4493,3104,3118,424,7
4494,29,3136,0,0
4495,60,3074,186,3
4496,74,170,226,4
4497,44,3131,663,10
4498,108,3086,70,1
4499,145,170,383,6
4500,61,3017,209,3
4501,114,3149,257,4
4502,3065,3069,169,3
4503,68,170,136,2
4504,27,66,311,8
4505,107,191,111,2
4506,125,131,332,5
4507,165,191,562,8
4508,3021,3171,166,3
4509,3086,3114,12,0
4510,3034,3040,0,0
4511,88,3104,416,7
4512,125,156,119,2
4513,191,3109,175,3
4514,149,158,287,4
4515,16,3150,398,6
4516,3103,3129,285,5
4517,28,3106,78,1
4518,47,3076,76,1
4519,29,3028,322,5
4520,3070,3129,306,5
4521,3085,3122,141,2
4522,114,166,189,3
4523,125,149,332,5
4524,24,28,248,4
4525,114,150,214,3
4526,3116,3131,401,6
4527,72,3081,304,5
4528,177,3109,250,4
4529,3131,3136,280,4
4530,129,171,280,4
4531,86,3081,266,4
4532,139,3068,298,5
4533,163,3171,680,10
4534,53,68,76,1
4535,130,3024,151,2
4536,35,179,476,7
4537,88,3034,76,1
4538,125,176,557,8
4539,76,115,7,0
4540,136,3107,249,4
4541,29,171,0,0
4542,117,3152,232,3
4543,72,3066,188,3
4544,176,3163,116,2
4545,106,129,277,4
4546,54,74,170,3
4547,110,3074,170,3
4548,3028,3066,275,4
4549,122,3071,167,3
4550,3065,3106,166,3
4551,89,182,71,1
4552,145,3035,322,5
4553,81,192,40,1
4554,171,3191,228,4
4555,26,107,163,2
4556,18,192,319,5
4557,108,3190,104,2
4558,106,3122,129,2
4559,170,3074,152,2
4560,44,3118,593,9
4561,68,3035,76,1
4562,111,117,0,0
4563,11,3101,97,1
4564,18,76,229,4
4565,108,3149,242,4
4566,127,3023,53,1
4567,132,163,378,6
4568,62,3060,149,3
4569,194,3043,173,3
4570,64,139,288,4
4571,37,85,185,3
4572,53,3040,0,0
4573,31,170,99,2
4574,68,136,290,4
4575,122,3037,138,2
4576,146,3035,355,5
4577,70,3040,145,2
4578,181,3040,232,4
4579,31,69,418,6
4580,69,149,150,2
4581,114,3041,301,5
4582,3085,3185,89,1
4583,27,3106,172,5
4584,170,3177,66,1
4585,40,43,1,0
4586,37,86,198,3
4587,17,3101,500,7
4588,176,3107,336,5
4589,21,135,228,4
4590,26,176,445,7
4591,3176,3185,283,4
4592,163,192,327,5
4593,125,136,332,5
4594,131,171,280,4
4595,149,3029,276,4
4596,3028,3060,322,5
4597,3053,3117,281,5
4598,142,3069,129,2
4599,68,3021,76,1
4600,69,3086,373,6
4601,75,3068,94,2
4602,70,152,43,1
4603,3040,3179,166,3
4604,110,111,411,6
4605,25,86,91,2
4606,74,3021,166,3
4607,40,3136,166,3
4608,166,3104,298,5
4609,18,3171,85,1
4610,132,3070,25,1
4611,114,3136,135,2
4612,31,3109,126,2
4613,190,3023,129,2
4614,24,3108,183,3
4615,129,3114,247,4
4616,193,3192,342,5
4617,191,3116,85,1
4618,110,158,29,1
4619,176,3068,405,6
4620,122,158,152,3
4621,194,3081,89,2
4622,3150,3190,338,5
4623,85,131,258,4
4624,103,145,190,3
4625,132,3136,166,3
4626,21,176,603,9
4627,122,3085,53,1
4628,3158,3192,608,9
4629,3028,3107,0,0
4630,125,132,244,4
4631,25,3135,245,4
4632,3016,3166,52,1
4633,3085,3152,372,6
4634,179,3085,324,5
4635,44,3028,746,11
4636,85,3085,231,4
4637,185,3061,17,0
4638,21,192,360,6
4639,86,103,265,4
4640,66,3156,170,3
4641,27,122,172,5
4642,115,3166,135,2
4643,136,3066,285,4
4644,3017,3177,66,1
4645,152,3016,229,4
4646,117,3043,567,9
4647,70,3011,158,3
4648,181,3011,245,4
4649,3026,3065,170,3
4650,72,3145,73,1
4651,41,132,283,4
4652,44,145,746,11
4653,179,3069,258,4
4654,3061,3112,254,4
4655,27,136,406,9
4656,28,182,278,5
4657,26,3018,123,2
4658,131,139,242,4
4659,163,3071,379,6
4660,150,181,306,5
4661,176,179,219,3
4662,3018,3129,232,4
4663,142,3106,0,0
4664,69,3177,423,6
4665,3053,3193,365,6
4666,116,130,169,3
4667,16,76,314,5
4668,104,3102,88,1
4669,3040,3075,0,0
4670,27,145,467,10
4671,3086,3106,182,3
4672,54,3054,209,3
4673,3102,3108,242,4
4674,11,72,357,6
4675,190,3150,336,5
4676,110,3127,385,6
4677,107,171,168,3
4678,29,3118,170,3
4679,41,89,278,4
4680,171,3071,167,3
4681,34,3081,83,2
4682,70,3101,423,6
4683,181,3101,359,5
4684,3041,3103,132,2
4685,127,3016,213,3
4686,3017,3118,231,4
4687,149,3037,247,4
4688,191,194,29,1
4689,3029,3029,0,0
4690,64,111,521,8
4691,34,3181,311,5
4692,127,3076,90,2
4693,53,3075,0,0
4694,166,3127,298,5
4695,114,152,52,1
4696,122,3066,48,1
4697,3070,3071,25,1
4698,193,3194,33,1
4699,40,3112,401,6
4700,74,107,290,4
4701,129,3066,285,4
4702,20,115,257,4
4703,3177,3192,221,3
4704,35,3146,432,7
4705,163,3075,519,8
4706,76,3194,25,1
4707,170,3191,289,5
4708,81,114,95,2
4709,114,3194,32,1
4710,166,3043,461,8
4711,3102,3129,405,6
4712,3152,3191,101,2
4713,89,146,342,5
4714,69,3149,150,2
4715,100,3101,429,6
4716,163,3129,564,9
4717,25,3054,119,2
4718,62,66,58,1
4719,11,3085,432,6
4720,165,3017,537,8
4721,53,3102,257,4
4722,26,26,0,0
4723,31,3177,39,1
4724,43,3142,545,8
4725,47,3029,39,1
4726,20,3190,263,4
4727,41,3102,224,4
4728,81,3114,60,1
4729,135,3053,190,4
4730,47,3191,228,4
4731,3107,3116,307,5
4732,110,3106,144,2
4733,3075,3166,0,0
4734,170,3152,383,6
4735,165,166,303,5
4736,20,3028,271,4
4737,66,185,166,3
4738,106,3139,0,0
4739,3132,3185,276,4
4740,116,3193,74,1
4741,43,171,167,3
4742,179,3103,354,6
4743,40,3135,174,3
4744,3065,3163,349,5
4745,116,3043,324,6
4746,156,3021,166,3
4747,170,3029,101,2
4748,61,110,28,1
4749,37,3179,166,3
4750,18,86,281,5
4751,85,130,186,3
4752,110,3085,193,3
4753,3037,3116,300,5
4754,68,3179,238,4
4755,21,3179,150,2
4756,75,104,47,1
4757,106,125,98,2
4758,24,163,357,5
4759,3016,3060,52,1
4760,130,3179,253,4
4761,70,104,32,1
4762,185,3135,55,1
4763,26,3034,39,1
4764,3034,3118,170,3
4765,177,3122,250,4
4766,85,125,262,4
4767,3109,3135,84,1
4768,3163,3166,475,7
4769,163,3109,472,7
4770,28,3104,456,7
4771,125,3044,97,2
4772,60,3054,69,1
4773,3024,3053,245,5
4774,16,75,283,4
4775,3035,3122,129,2
4776,122,145,322,5
4777,76,3086,43,1
4778,171,3135,55,1
4779,3131,3194,251,4
4780,110,3069,170,3
4781,3044,3065,167,3
4782,145,3145,170,3
4783,149,3127,150,2
4784,177,3011,299,5
4785,193,3158,311,5
4786,81,3086,53,1
4787,142,3075,0,0
4788,3029,3152,289,5
4789,3107,3129,306,5
4790,74,190,80,1
4791,3017,3101,539,8
4792,125,3192,181,3
4793,163,3108,504,7
4794,27,27,0,0
4795,31,3023,81,1
4796,190,3109,246,4
4797,193,3109,168,3
4798,75,3132,218,3
4799,11,3011,375,5
4800,171,3150,521,8
4801,61,3074,175,3
4802,24,3068,123,2
4803,3031,3066,250,4
4804,81,3040,229,4
4805,3017,3075,66,1
4806,3035,3106,0,0
4807,3081,3101,468,7
4808,182,3028,101,2
4809,26,139,285,4
4810,117,165,95,1
4811,130,3122,0,0
4812,17,3060,39,1
4813,3011,3066,60,1
4814,69,3122,294,4
4815,142,3142,421,6
4816,70,3020,94,2
4817,181,3020,48,1
4818,35,3016,170,3
4819,61,70,38,1
4820,61,181,122,2
4821,24,3071,35,1
4822,110,3071,33,1
4823,129,190,265,4
4824,176,3179,641,10
4825,131,179,216,3
4826,152,3166,182,3
4827,170,3142,444,6
4828,20,3054,247,4
4829,165,3114,421,6
4830,3037,3142,372,6
4831,26,3071,132,2
4832,81,81,0,0
4833,163,3018,603,9
4834,85,3106,182,3
4835,40,3053,238,4
4836,107,3102,382,6
4837,31,103,285,4
4838,76,3085,194,3
4839,179,3171,436,7
4840,34,3065,250,4
4841,139,193,329,5
4842,179,185,275,4
4843,62,122,149,3
4844,146,3041,480,7
4845,111,3031,675,10
4846,24,3190,28,1
4847,129,194,346,5
4848,131,3053,245,5
4849,3037,3104,372,6
4850,108,3114,58,1
4851,3127,3149,150,2
4852,24,3016,245,4
4853,11,131,150,2
4854,114,3035,135,2
4855,132,3146,332,5
4856,166,3149,271,4
4857,43,3171,1,0
4858,129,3035,280,4
4859,3116,3132,401,6
4860,54,3132,271,4
4861,47,177,287,5
4862,190,3075,242,4
4863,64,152,185,3
4864,34,3190,303,5
4865,152,3107,43,1
4866,3040,3191,228,4
4867,37,3176,317,5
4868,43,108,290,5
4869,64,3109,129,2
4870,165,3177,518,7
4871,149,3152,271,4
4872,81,3131,269,4
4873,3069,3142,294,4
4874,37,176,479,7
4875,145,3023,209,3
4876,127,3103,245,4
4877,177,3152,91,2
4878,31,70,111,2
4879,31,181,194,3
4880,74,3139,166,3
4881,31,166,289,5
4882,107,3018,111,2
4883,3034,3101,516,7
4884,37,122,0,0
4885,3112,3118,306,5
4886,136,3127,150,2
4887,3054,3194,54,1
4888,41,3021,410,6
4889,3127,3192,497,8
4890,3101,3104,98,1
4891,66,170,226,4
4892,85,107,306,5
4893,156,3034,166,3
4894,170,177,348,6
4895,3044,3163,475,7
4896,27,3156,467,10
4897,156,165,639,9
4898,3131,3152,271,4
4899,111,156,680,10
4900,61,3085,198,3
4901,131,190,265,4
4902,20,3103,334,5
4903,116,191,250,4
4904,176,3102,245,4
4905,166,3068,247,4
4906,111,3029,488,7
4907,3076,3191,152,3
4908,47,3060,0,0
4909,64,125,98,2
4910,132,156,327,5
4911,179,3061,260,4
4912,191,3192,140,2
4913,28,3035,78,1
4914,152,171,182,3
4915,37,135,227,3
4916,3023,3024,247,4
4917,3017,3108,87,1
4918,129,3116,401,6
4919,3102,3146,324,5
4920,20,3152,271,4
4921,43,72,398,6
4922,104,190,73,1
4923,107,3031,77,1
4924,125,165,570,8
4925,176,3131,388,6
4926,132,3069,169,3
4927,17,3190,186,3
4928,114,170,194,3
4929,3065,3085,215,3
4930,3071,3166,166,3
4931,31,3129,285,4
4932,54,3193,101,2
4933,110,135,264,4
4934,152,179,127,2
4935,3116,3176,478,7
4936,130,3112,151,2
4937,62,86,92,2
4938,3023,3026,209,3
4939,3106,3122,129,2
4940,68,3024,290,4
4941,3117,3179,390,6
4942,3016,3191,275,4
4943,68,3085,125,2
4944,16,3060,304,5
4945,3029,3176,283,5
4946,3107,3176,174,3
4947,165,3054,445,7
4948,104,185,171,3
4949,132,3031,365,6
4950,64,103,316,5
4951,3024,3082,251,4
4952,66,3192,365,6
4953,31,3102,223,4
4954,110,3065,33,1
4955,21,3060,168,3
4956,3016,3179,117,2
4957,21,29,168,3
4958,130,3060,131,2
4959,28,60,235,4
4960,74,103,235,4
4961,3017,3018,28,1
4962,72,3150,327,5
4963,3127,3166,423,6
4964,76,117,393,6
4965,60,170,242,4
4966,182,3176,95,2
4967,3016,3185,86,1
4968,163,3031,675,10
4969,117,3054,412,6
4970,28,3156,0,0
4971,176,3142,239,4
4972,165,3139,518,7
4973,3021,3074,129,2
4974,3037,3179,300,5
4975,142,145,322,5
4976,40,129,401,6
4977,135,179,232,4
4978,156,3129,269,5
4979,53,3114,174,3
4980,100,3040,139,2
4981,150,3026,402,6
4982,85,3165,432,7
4983,28,76,0,0
4984,3081,3136,111,2
4985,37,3021,0,0
4986,3139,3163,475,7
4987,26,142,39,1
4988,3103,3165,572,8
4989,166,3146,260,4
4990,145,3082,170,3
4991,35,43,109,3
4992,171,3101,516,7
4993,185,3192,221,3
4994,27,179,419,9
4995,11,130,294,4
4996,31,3018,123,2
4997,70,3060,145,2
4998,181,3060,232,4
4999,21,3082,291,5
5000,114,3127,382,6
5001,149,3194,251,4
5002,20,3065,251,4
5003,26,3132,274,4
5004,116,136,252,4
5005,145,3117,189,3
5006,76,132,25,1
5007,20,62,287,4
5008,86,132,35,1
5009,47,3149,277,4
5010,29,3165,516,7
5011,27,130,258,6
5012,44,3016,378,5
5013,60,3082,19,0
5014,104,191,256,4
5015,3122,3136,131,2
5016,86,107,322,5
5017,108,3132,242,4
5018,47,3190,220,4
5019,139,149,240,4
5020,3109,3181,212,3
5021,54,171,322,5
5022,54,111,232,3
5023,3017,3054,177,3
5024,3104,3190,382,6
5025,40,100,301,5
5026,125,3076,154,2
5027,25,3103,312,5
5028,3074,3101,389,6
5029,27,60,330,8
5030,152,3156,150,2
5031,3041,3112,402,6
5032,17,131,274,4
5033,28,3171,134,2
5034,75,116,43,1
5035,115,3114,40,1
5036,60,136,258,4
5037,106,3106,0,0
5038,191,3152,407,6
5039,136,170,300,4
5040,3068,3118,94,2
5041,193,3021,142,2
5042,3065,3166,166,3
5043,25,150,311,5
5044,70,3066,97,2
5045,181,3066,184,3
5046,3142,3156,298,5
5047,18,190,326,5
5048,3023,3075,119,2
5049,194,3054,221,3
5050,3026,3158,162,3
5051,3040,3054,116,2
5052,34,66,250,4
5053,3031,3074,213,4
5054,127,3028,170,3
5055,106,3028,322,5
5056,3040,3060,0,0
5057,194,3031,113,2
5058,176,3024,388,6
5059,108,3044,129,2
5060,166,3142,298,5
5061,28,179,324,5
5062,3076,3104,416,7
5063,3163,3163,0,0
5064,20,3112,0,0
5065,130,3106,131,2
5066,41,191,494,7
5067,60,110,51,1
5068,182,3149,203,3
5069,142,3101,516,7
5070,25,3106,232,4
5071,53,3163,475,7
5072,3024,3122,151,2
5073,31,81,194,3
5074,3060,3131,277,4
5075,43,191,86,1
5076,117,3190,338,5
5077,35,3117,344,6
5078,3118,3156,237,4
5079,20,130,151,2
5080,20,3122,151,2
5081,163,3163,57,1
5082,146,166,260,4
5083,17,3011,52,1
5084,117,182,311,5
5085,64,3114,174,3
5086,35,107,80,1
5087,3075,3192,221,3
5088,3129,3142,383,6
5089,26,103,285,4
5090,191,3018,0,0
5091,11,3023,366,6
5092,16,3065,316,5
5093,110,3179,306,5
5094,192,3040,237,4
5095,40,139,269,5
5096,20,3016,286,4
5097,25,47,232,4
5098,88,3181,152,3
5099,27,3171,191,6
5100,68,150,155,2
5101,3070,3158,281,4
5102,11,3031,497,8
5103,17,3028,289,5
5104,165,182,359,5
5105,44,142,428,6
5106,3112,3122,151,2
5107,3017,3060,66,1
5108,163,3139,519,8
5109,129,177,190,3
5110,16,3139,304,5
5111,70,106,145,2
5112,40,3071,328,5
5113,3028,3185,289,5
5114,3060,3163,475,7
5115,21,3069,135,3
5116,3112,3191,201,3
5117,3070,3112,249,4
5118,28,88,126,2
5119,3053,3118,379,6
5120,3023,3135,132,2
5121,17,3082,132,2
5122,3061,3181,213,4
5123,177,3060,287,5
5124,191,3127,465,7
5125,3106,3185,39,1
5126,76,3136,145,2
5127,24,150,278,4
5128,110,3035,144,2
5129,3011,3102,269,4
5130,3065,3131,252,4
5131,3069,3131,151,2
5132,66,110,34,1
5133,37,3192,221,3
5134,107,3165,517,8
5135,182,3075,232,4
5136,170,3035,66,1
5137,74,3135,179,3
5138,145,3122,306,5
5139,3037,3112,247,4
5140,125,3065,244,4
5141,3136,3181,228,4
5142,54,3177,322,5
5143,3082,3171,327,5
5144,60,70,43,1
5145,60,181,81,2
5146,89,100,84,2
5147,191,3043,200,3
5148,114,191,219,4
5149,35,3171,178,3
5150,179,3018,359,6
5151,61,3011,162,3
5152,194,3190,325,5
5153,156,179,436,7
5154,3086,3086,0,0
5155,136,3011,232,3
5156,61,61,0,0
5157,53,165,516,7
5158,3020,3068,161,3
5159,68,3043,285,4
5160,47,3043,251,4
5161,3070,3181,85,2
5162,26,3085,88,1
5163,3107,3163,347,5
5164,110,3041,310,5
5165,20,149,0,0
5166,3021,3112,277,4
5167,3031,3031,0,0
5168,111,3061,504,7
5169,3035,3117,255,4
5170,11,70,373,6
5171,11,181,320,5
5172,170,3041,114,2
5173,3150,3191,311,5
5174,192,3177,237,4
5175,139,190,406,6
5176,191,3023,199,3
5177,76,3150,393,6
5178,3037,3068,63,1
5179,132,136,252,4
5180,69,75,337,5
5181,72,3053,366,6
5182,114,3101,431,6
5183,130,152,190,3
5184,3075,3136,0,0
5185,115,132,32,1
5186,122,3069,129,2
5187,149,3102,263,4
5188,3114,3166,171,3
5189,74,122,166,3
5190,64,3163,475,7
5191,110,125,223,4
5192,34,111,605,9
5193,176,3026,178,3
5194,41,3082,283,4
5195,74,136,252,4
5196,3116,3192,177,3
5197,74,3176,163,2
5198,25,3112,203,3
5199,47,3075,0,0
5200,111,171,519,8
5201,66,3136,166,3
5202,111,3076,450,7
5203,136,3070,249,4
5204,29,76,145,2
5205,3074,3112,151,2
5206,35,76,345,5
5207,3037,3040,138,2
5208,26,3037,104,2
5209,11,3118,424,7
5210,62,177,214,3
5211,69,3035,423,6
5212,3035,3116,166,3
5213,29,3086,185,3
5214,68,72,160,3
5215,89,3146,342,5
5216,69,3024,150,2
5217,163,3082,379,6
5218,3158,3166,410,6
5219,53,3043,251,4
5220,89,191,304,5
5221,117,3165,95,1
5222,18,66,250,4
5223,194,3086,290,5
5224,3074,3158,375,6
5225,27,37,172,5
5226,69,3116,544,8
5227,3035,3035,0,0
5228,103,185,317,5
5229,41,3181,217,3
5230,127,3109,169,3
5231,136,136,0,0
5232,47,158,152,3
5233,182,3043,370,6
5234,107,3053,89,1
5235,185,3043,251,4
5236,145,3061,308,5
5237,152,3114,12,0
5238,86,3152,140,2
5239,3011,3122,83,1
5240,3074,3131,151,2
5241,3107,3190,78,1
5242,110,3034,144,2
5243,103,3194,234,4
5244,61,3177,149,3
5245,110,165,434,7
5246,3071,3076,90,2
5247,62,163,428,6
5248,66,3053,324,6
5249,27,156,191,6
5250,149,3136,280,4
5251,176,191,564,9
5252,3109,3193,212,3
5253,69,3165,97,1
5254,27,191,118,5
5255,104,130,173,3
5256,108,130,129,2
5257,146,3129,318,5
5258,3086,3131,258,4
5259,108,3122,129,2
5260,3028,3029,289,5
5261,166,3082,170,3
5262,34,3074,175,3
5263,127,136,252,4
5264,72,3171,398,6
5265,149,166,271,4
5266,17,3129,285,4
5267,3041,3181,390,6
5268,3021,3060,0,0
5269,11,3017,442,6
5270,47,3053,251,4
5271,194,194,0,0
5272,182,3024,203,3
5273,18,75,254,4
5274,29,3193,228,4
5275,156,185,166,3
5276,3044,3129,288,4
5277,3070,3156,0,0
5278,177,3129,400,6
5279,149,179,216,3
5280,53,3149,277,4
5281,41,75,250,4
5282,60,3136,182,3
5283,89,192,24,0
5284,3116,3194,328,5
5285,139,3086,350,5
5286,127,3070,25,1
5287,27,69,550,11
5288,89,152,36,1
5289,3016,3136,52,1
5290,3101,3122,389,6
5291,170,3104,444,6
5292,103,3146,104,2
5293,3011,3139,55,1
5294,3031,3106,221,3
5295,150,3106,97,2
5296,171,3035,0,0
5297,37,166,322,5
5298,43,3041,0,0
5299,35,156,178,3
5300,35,170,168,3
5301,66,150,245,4
5302,3041,3053,239,4
5303,26,34,122,2
5304,53,130,129,2
5305,85,86,16,0
5306,115,193,17,0
5307,88,142,76,1
5308,75,3060,170,3
5309,3024,3109,151,2
5310,11,3070,373,6
5311,11,122,423,6
5312,28,156,134,2
5313,40,68,238,4
5314,88,3044,76,1
5315,37,3066,48,1
5316,61,3190,114,2
5317,25,70,85,2
5318,25,181,0,0
5319,131,3020,239,4
5320,107,3026,447,7
5321,24,3158,296,4
5322,26,190,208,3
5323,62,166,219,4
5324,171,3145,167,3
5325,3076,3166,76,1
5326,3081,3194,234,4
5327,18,25,311,5
5328,72,136,239,4
5329,88,3023,43,1
5330,81,3163,349,5
5331,35,88,278,4
5332,190,3152,117,2
5333,35,100,341,5
5334,179,3156,62,1
5335,3076,3177,76,1
5336,3075,3135,55,1
5337,66,3149,252,4
5338,103,3117,67,1
5339,68,191,160,3
5340,3156,3193,101,2
5341,3117,3192,342,6
5342,43,3127,545,8
5343,20,88,290,4
5344,17,62,118,2
5345,54,158,219,4
5346,108,3043,283,5
5347,64,3152,322,5
5348,44,3086,609,9
5349,26,64,39,1
5350,64,104,174,3
5351,100,3085,188,3
5352,136,3018,324,5
5353,177,3146,179,3
5354,127,145,170,3
5355,3043,3043,0,0
5356,114,3024,257,4
5357,3101,3142,98,1
5358,114,3034,135,2
5359,139,3190,385,6
5360,16,24,347,5
5361,18,114,218,4
5362,176,3085,529,8
5363,76,3024,249,4
5364,28,131,313,5
5365,106,3163,475,7
5366,104,3171,333,5
5367,40,3040,166,3
5368,116,3158,285,4
5369,146,163,255,4
5370,104,171,171,3
5371,3044,3054,116,2
5372,70,3053,300,5
5373,181,3053,370,6
5374,146,3109,226,3
5375,54,110,203,3
5376,54,3107,0,0
5377,75,127,43,1
5378,165,3181,359,5
5379,89,103,245,4
5380,185,3166,0,0
5381,136,3040,280,4
5382,179,3145,121,2
5383,108,3150,409,6
5384,193,3043,352,5
5385,3104,3112,150,2
5386,3031,3191,429,7
5387,61,103,268,4
5388,108,3142,367,6
5389,116,3085,215,3
5390,68,3020,160,3
5391,53,3166,0,0
5392,177,3176,92,2
5393,3108,3156,0,0
5394,60,171,182,3
5395,145,3149,271,4
5396,3102,3158,224,4
5397,163,3158,111,2
5398,3029,3061,24,0
5399,24,3037,65,1
5400,72,3135,250,4
5401,122,179,275,4
5402,3031,3179,178,3
5403,47,145,322,5
5404,3102,3131,263,4
5405,135,3177,227,3
5406,191,3176,400,6
5407,24,158,93,2
5408,25,3031,432,7
5409,44,3163,899,13
5410,16,3021,304,5
5411,3031,3185,240,4
5412,3035,3194,167,3
5413,70,190,100,2
5414,142,192,236,4
5415,145,3171,485,7
5416,181,190,74,1
5417,53,3136,0,0
5418,60,3149,258,4
5419,145,171,322,5
5420,25,110,111,2
5421,146,3021,355,5
5422,3044,3061,17,0
5423,104,3152,165,3
5424,165,3112,246,4
5425,146,3070,329,5
5426,3037,3117,165,3
5427,3024,3145,251,4
5428,3108,3149,252,4
5429,129,163,332,5
5430,41,185,410,6
5431,3112,3190,263,4
5432,146,3136,355,5
5433,122,3109,129,2
5434,127,3035,166,3
5435,146,3131,83,1
5436,3024,3116,401,6
5437,3071,3116,327,5
5438,11,3177,423,6
5439,68,3166,76,1
5440,103,103,0,0
5441,130,3054,135,2
5442,3136,3194,167,3
5443,111,181,311,5
5444,85,3131,258,4
5445,3026,3034,322,5
5446,116,3023,53,1
5447,53,139,288,4
5448,61,185,149,3
5449,103,176,276,4
5450,135,194,293,4
5451,3021,3117,255,4
5452,3068,3136,76,1
5453,3085,3102,307,5
5454,61,3054,43,1
5455,66,165,426,6
5456,114,3142,382,6
5457,20,53,280,4
5458,89,3177,221,4
5459,107,3029,163,2
5460,130,182,212,3
5461,41,3060,410,6
5462,146,179,252,4
5463,3104,3185,419,6
5464,3152,3156,0,0
5465,3018,3181,311,5
5466,66,86,35,1
5467,89,150,300,5
5468,18,146,398,6
5469,125,3040,97,2
5470,182,3122,216,3
5471,44,176,902,13
5472,86,135,297,4
5473,3043,3108,226,3
5474,182,3070,85,2
5475,129,3074,151,2
5476,69,3166,423,6
5477,149,3179,401,6
5478,43,74,329,5
5479,47,110,144,2
5480,3053,3163,533,9
5481,3035,3192,221,3
5482,3066,3136,48,1
